source,target,mode_of_regulation,weight
ALKBH3,TIAL1,1,1
ALKBH3,TIGD1,1,1
ALKBH3,TIMM29,1,1
ALKBH3,TM2D1,1,1
ALKBH3,TMA16,1,1
ALKBH3,TMBIM6,1,1
ALKBH3,TMEM101,1,1
ALKBH3,TMEM128,1,1
ALKBH3,TMEM129,1,1
ALKBH3,TMEM209,1,1
ALKBH3,TMEM242,1,1
ALKBH3,TMEM242-DT,1,1
ALKBH3,TMEM41A,1,1
ALKBH3,TMEM69,1,1
ALKBH3,TNPO3,1,1
ALKBH3,TOMM6,1,1
ALKBH3,TOP3B,1,1
ALKBH3,TOR1AIP1,1,1
ALKBH3,TPI1P2,1,1
ALKBH3,TRIP4,1,1
ALKBH3,TTC14,1,1
ALKBH3,TTC14-DT,1,1
ALKBH3,TTC4,1,1
ALKBH3,TUBGCP3,1,1
ALKBH3,TUT1,1,1
ALKBH3,TVP23B,1,1
ALKBH3,TXN2,1,1
ALKBH3,TXNDC9,1,1
ALKBH3,UBC,1,1
ALKBH3,UBE3B,1,1
ALKBH3,UFSP1,1,1
ALKBH3,UGP2,1,1
ALKBH3,UQCC1,1,1
ALKBH3,UQCC6,1,1
ALKBH3,USP30,1,1
ALKBH3,USP39,1,1
ALKBH3,USPL1,1,1
ALKBH3,UTP3,1,1
ALKBH3,VARS2,1,1
ALKBH3,VIPAS39,1,1
ALKBH3,VPS13B,1,1
ALKBH3,VPS13B-DT,1,1
ALKBH3,VPS25,1,1
ALKBH3,VPS26C,1,1
ALKBH3,VPS45,1,1
ALKBH3,VPS51,1,1
ALKBH3,VPS52,1,1
ALKBH3,VWA8,1,1
ALKBH3,VWA8-AS1,1,1
ALKBH3,WDR11,1,1
ALKBH3,WDR11-DT,1,1
ALKBH3,WDR31,1,1
ALKBH3,WDR36,1,1
ALKBH3,WDR83,1,1
ALKBH3,WDR83OS,1,1
ALKBH3,WEE2-AS1,1,1
ALKBH3,XNDC1N,1,1
ALKBH3,YAP1,1,1
ALKBH3,YBEY,1,1
ALKBH3,YIPF2,1,1
ALKBH3,YJU2,1,1
ALKBH3,ZBTB11,1,1
ALKBH3,ZBTB11-AS1,1,1
ALKBH3,ZBTB45,1,1
ALKBH3,ZC3HC1,1,1
ALKBH3,ZCCHC7,1,1
ALKBH3,ZKSCAN4,1,1
ALKBH3,ZMPSTE24,1,1
ALKBH3,ZMPSTE24-DT,1,1
ALKBH3,ZNF165,1,1
ALKBH3,ZNF195,1,1
ALKBH3,ZNF205,1,1
ALKBH3,ZNF213-AS1,1,1
ALKBH3,ZNF302,1,1
ALKBH3,ZNF35,1,1
ALKBH3,ZNF391,1,1
ALKBH3,ZNF408,1,1
ALKBH3,ZNF410,1,1
ALKBH3,ZNF414,1,1
ALKBH3,ZNF443,1,1
ALKBH3,ZNF461,1,1
ALKBH3,ZNF490,1,1
ALKBH3,ZNF561,1,1
ALKBH3,ZNF561-AS1,1,1
ALKBH3,ZNF562,1,1
ALKBH3,ZNF569,1,1
ALKBH3,ZNF570,1,1
ALKBH3,ZNF579,1,1
ALKBH3,ZNF580,1,1
ALKBH3,ZNF581,1,1
ALKBH3,ZNF596,1,1
ALKBH3,ZNF646,1,1
ALKBH3,ZNF668,1,1
ALKBH3,ZNF677,1,1
ALKBH3,ZNF791,1,1
ALKBH3,ZSCAN9,1,1
ALX4,APC,1,1
ALX4,ARHGEF38,1,1
ALX4,CENPF,1,1
ALX4,CLOCK,1,1
ALX4,DNAJC21,1,1
ALX4,DTWD1,1,1
ALX4,DUT,1,1
ALX4,ENSG00000250522,1,1
ALX4,FAM151B-DT,1,1
ALX4,GCNT3,1,1
ALX4,HIKESHI,1,1
ALX4,HMGN2P46,1,1
ALX4,KLF5,1,1
ALX4,LMO7,1,1
ALX4,LSM5,1,1
ALX4,MALAT1,1,1
ALX4,MCCC2,1,1
ALX4,MEF2C,1,1
ALX4,MLLT3,1,1
ALX4,NEDD4,1,1
ALX4,NR5A2,1,1
ALX4,NXPE1,1,1
ALX4,PDE4D,1,1
ALX4,PPP1R12B,1,1
ALX4,PPWD1,1,1
ALX4,RBM33-DT,1,1
ALX4,REXO2,1,1
ALX4,RNA5SP195,1,1
ALX4,SLC41A2,1,1
ALX4,SNORA73B,1,1
ALX4,SNORD45B,1,1
ALX4,TPM1-AS,1,1
ALX4,VPS50,1,1
ALX4,ZFAND6,1,1
ARHGAP35,AKAP11,1,1
ARHGAP35,ANKFY1,1,1
ARHGAP35,ARF3,1,1
ARHGAP35,ASXL1,1,1
ARHGAP35,ATG4B,1,1
ARHGAP35,BTBD10,1,1
ARHGAP35,CBX3,1,1
ARHGAP35,CDK12,1,1
ARHGAP35,CHAF1A,1,1
ARHGAP35,CIAPIN1,1,1
ARHGAP35,COASY,1,1
ARHGAP35,COQ9,1,1
ARHGAP35,COX11,1,1
ARHGAP35,CUL3,1,1
ARHGAP35,DAGLA,1,1
ARHGAP35,DAZAP1,1,1
ARHGAP35,DBR1,1,1
ARHGAP35,DCAF16,1,1
ARHGAP35,DCHS1,1,1
ARHGAP35,DENR,1,1
ARHGAP35,DERL2,1,1
ARHGAP35,EGLN3,1,1
ARHGAP35,EIF5,1,1
ARHGAP35,ENSG00000267260,1,1
ARHGAP35,ENSG00000273727,1,1
ARHGAP35,ERCC6L2,1,1
ARHGAP35,ERCC6L2-AS1,1,1
ARHGAP35,ERGIC2,1,1
ARHGAP35,FAM135A,1,1
ARHGAP35,FAM200B,1,1
ARHGAP35,FBXL5,1,1
ARHGAP35,FCMR,1,1
ARHGAP35,FHL1P1,1,1
ARHGAP35,GFI1B,1,1
ARHGAP35,GPATCH3,1,1
ARHGAP35,GPR137,1,1
ARHGAP35,GRK4,1,1
ARHGAP35,HNRNPA2B1,1,1
ARHGAP35,HSD17B6,1,1
ARHGAP35,IREB2,1,1
ARHGAP35,LINC01719,1,1
ARHGAP35,LINC02281,1,1
ARHGAP35,LINC02327,1,1
ARHGAP35,LRSAM1,1,1
ARHGAP35,LTBP3,1,1
ARHGAP35,LUC7L2,1,1
ARHGAP35,MAP2K2,1,1
ARHGAP35,MARCHF7,1,1
ARHGAP35,MBTPS1,1,1
ARHGAP35,MBTPS1-DT,1,1
ARHGAP35,MDH2,1,1
ARHGAP35,MICOS10,1,1
ARHGAP35,MICOS10-DT,1,1
ARHGAP35,MICOS10-NBL1,1,1
ARHGAP35,MRPL57,1,1
ARHGAP35,MTMR8,1,1
ARHGAP35,NCAPG,1,1
ARHGAP35,NCOA4,1,1
ARHGAP35,NOP14,1,1
ARHGAP35,NOP53-AS1,1,1
ARHGAP35,PKIB,1,1
ARHGAP35,PLEC,1,1
ARHGAP35,PLEKHG4,1,1
ARHGAP35,POU2F3,1,1
ARHGAP35,PPP4R3B,1,1
ARHGAP35,PPP4R3B-DT,1,1
ARHGAP35,PRDX1,1,1
ARHGAP35,PSMD5,1,1
ARHGAP35,PTPN4,1,1
ARHGAP35,PURA,1,1
ARHGAP35,QRICH1,1,1
ARHGAP35,RAD51D,1,1
ARHGAP35,RBM39,1,1
ARHGAP35,RBPJ,1,1
ARHGAP35,RNF167,1,1
ARHGAP35,RNU11,1,1
ARHGAP35,RNU4-1,1,1
ARHGAP35,RNU5E-6P,1,1
ARHGAP35,RNU5F-1,1,1
ARHGAP35,RNVU1-15,1,1
ARHGAP35,RNVU1-19,1,1
ARHGAP35,RNVU1-25,1,1
ARHGAP35,RNVU1-26,1,1
ARHGAP35,RNVU1-28,1,1
ARHGAP35,RNVU1-3,1,1
ARHGAP35,RNVU1-4,1,1
ARHGAP35,RNVU1-6,1,1
ARHGAP35,RPL12,1,1
ARHGAP35,RPL17,1,1
ARHGAP35,RPL17-C18orf32,1,1
ARHGAP35,RPS19,1,1
ARHGAP35,RPS6,1,1
ARHGAP35,RPS7,1,1
ARHGAP35,SCAMP5,1,1
ARHGAP35,SEC62,1,1
ARHGAP35,SEC63,1,1
ARHGAP35,SKA3,1,1
ARHGAP35,SLC12A2,1,1
ARHGAP35,SLC12A2-DT,1,1
ARHGAP35,SLC25A11,1,1
ARHGAP35,SLC25A4,1,1
ARHGAP35,SNORD118,1,1
ARHGAP35,SNORD13,1,1
ARHGAP35,SNORD58B,1,1
ARHGAP35,SPPL3,1,1
ARHGAP35,SQSTM1,1,1
ARHGAP35,STRIP1,1,1
ARHGAP35,STXBP4,1,1
ARHGAP35,STYXL1,1,1
ARHGAP35,TAOK1,1,1
ARHGAP35,TIPIN,1,1
ARHGAP35,TMEM18,1,1
ARHGAP35,TMEM209,1,1
ARHGAP35,TSPYL6,1,1
ARHGAP35,TTI2,1,1
ARHGAP35,TUBGCP5,1,1
ARHGAP35,UBE2I,1,1
ARHGAP35,UHRF2,1,1
ARHGAP35,ZNF850,1,1
ARID3B,ADAMTSL5,1,1
ARID3B,ADCK1,1,1
ARID3B,ADCY10P1,1,1
ARID3B,ADCY2,1,1
ARID3B,ANGEL1,1,1
ARID3B,ANKRD20A8P,1,1
ARID3B,AOPEP,1,1
ARID3B,ARID1A,1,1
ARID3B,ATG16L2,1,1
ARID3B,ATP5MFP3,1,1
ARID3B,ATP6V1D,1,1
ARID3B,ATXN2,1,1
ARID3B,BCAR3-AS1,1,1
ARID3B,BRCA1,1,1
ARID3B,BRD1,1,1
ARID3B,BRF1,1,1
ARID3B,BTG4,1,1
ARID3B,BZW1P1,1,1
ARID3B,C11orf68,1,1
ARID3B,C1orf162,1,1
ARID3B,C1orf185,1,1
ARID3B,C4BPB,1,1
ARID3B,CA11,1,1
ARID3B,CAPN1,1,1
ARID3B,CATSPER2P2,1,1
ARID3B,CCDC181,1,1
ARID3B,CCDC39-AS1,1,1
ARID3B,CCNYL2,1,1
ARID3B,CD44,1,1
ARID3B,CDCA4P2,1,1
ARID3B,CDH8,1,1
ARID3B,CDK17,1,1
ARID3B,CEP192,1,1
ARID3B,CEP350,1,1
ARID3B,CEP72,1,1
ARID3B,CHRM3-AS2,1,1
ARID3B,CLDN4,1,1
ARID3B,CLEC18B,1,1
ARID3B,COLEC12,1,1
ARID3B,COX7CP4,1,1
ARID3B,CX3CR1,1,1
ARID3B,CYB5RL,1,1
ARID3B,DCAF8,1,1
ARID3B,DLGAP1-AS4,1,1
ARID3B,DMAP1,1,1
ARID3B,DNAJC19P1,1,1
ARID3B,DPP3,1,1
ARID3B,DPP3-DT,1,1
ARID3B,DRAP1,1,1
ARID3B,EHD1,1,1
ARID3B,EIF3FP1,1,1
ARID3B,EIF3M,1,1
ARID3B,ENAHP1,1,1
ARID3B,ENSG00000215156,1,1
ARID3B,ENTPD8,1,1
ARID3B,EXOSC10,1,1
ARID3B,FAM120A,1,1
ARID3B,FAM13C,1,1
ARID3B,FAM230G,1,1
ARID3B,FBRS,1,1
ARID3B,FDX1P1,1,1
ARID3B,FJX1,1,1
ARID3B,FRG1EP,1,1
ARID3B,FRG1HP,1,1
ARID3B,GAL,1,1
ARID3B,GDF9,1,1
ARID3B,GGA3,1,1
ARID3B,GRM6,1,1
ARID3B,GSAP,1,1
ARID3B,GSE1,1,1
ARID3B,GUSBP18,1,1
ARID3B,H1-10,1,1
ARID3B,H3Y1,1,1
ARID3B,HDLBP,1,1
ARID3B,HIPK1,1,1
ARID3B,HNRNPA3P9,1,1
ARID3B,HSD17B3,1,1
ARID3B,IGHV3-41,1,1
ARID3B,IGHVII-22-1,1,1
ARID3B,IGHVII-30-1,1,1
ARID3B,IGHVIII-22-2,1,1
ARID3B,IL9RP4,1,1
ARID3B,IQCG,1,1
ARID3B,IQGAP1,1,1
ARID3B,ITGA7,1,1
ARID3B,ITGAE,1,1
ARID3B,ITPRIP,1,1
ARID3B,JARID2,1,1
ARID3B,JARID2-DT,1,1
ARID3B,KATNBL1P2,1,1
ARID3B,KCTD19,1,1
ARID3B,KNTC1,1,1
ARID3B,KRTAP9-8,1,1
ARID3B,LCNL1,1,1
ARID3B,LINC00470,1,1
ARID3B,LINC00922,1,1
ARID3B,LINC01833,1,1
ARID3B,LINC02248,1,1
ARID3B,LINC02593,1,1
ARID3B,LINC02607,1,1
ARID3B,LINC02630,1,1
ARID3B,LINC02736,1,1
ARID3B,LRRC34P1,1,1
ARID3B,LRRC74A,1,1
ARID3B,MALAT1,1,1
ARID3B,MAP9-AS1,1,1
ARID3B,MCOLN1,1,1
ARID3B,MCUR1,1,1
ARID3B,MFSD12,1,1
ARID3B,MIR1343,1,1
ARID3B,MIR34C,1,1
ARID3B,MPPED2,1,1
ARID3B,MRPS7,1,1
ARID3B,MS4A3,1,1
ARID3B,MTND2P29,1,1
ARID3B,MUC6,1,1
ARID3B,MYC,1,1
ARID3B,MYH11,1,1
ARID3B,NACAP6,1,1
ARID3B,NBPF1,1,1
ARID3B,NCOA4,1,1
ARID3B,NCOA6,1,1
ARID3B,NSF,1,1
ARID3B,NUBP1,1,1
ARID3B,NUDCD3,1,1
ARID3B,NUP54,1,1
ARID3B,OASL,1,1
ARID3B,OR2W1-AS1,1,1
ARID3B,OTULIN,1,1
ARID3B,P3H2,1,1
ARID3B,PAPLN,1,1
ARID3B,PARN,1,1
ARID3B,PASK,1,1
ARID3B,PAX6,1,1
ARID3B,PFN1P1,1,1
ARID3B,PGS1,1,1
ARID3B,PHF3,1,1
ARID3B,PIM3,1,1
ARID3B,PIP5K1B,1,1
ARID3B,PLCG2,1,1
ARID3B,PPIAP88,1,1
ARID3B,PPP2R3A,1,1
ARID3B,PRF1,1,1
ARID3B,PRIM2,1,1
ARID3B,PRKCH,1,1
ARID3B,PTGER4P2,1,1
ARID3B,PTPN1,1,1
ARID3B,PTPN2P1,1,1
ARID3B,PYGO2,1,1
ARID3B,QRFP,1,1
ARID3B,RASGRP2,1,1
ARID3B,RBM4,1,1
ARID3B,RBM4B,1,1
ARID3B,RFKP5,1,1
ARID3B,RIN1,1,1
ARID3B,RN7SKP1,1,1
ARID3B,RN7SKP118,1,1
ARID3B,RN7SKP226,1,1
ARID3B,RN7SKP239,1,1
ARID3B,RN7SL413P,1,1
ARID3B,RNU4ATAC4P,1,1
ARID3B,RNVU1-32,1,1
ARID3B,ROCK1P1,1,1
ARID3B,RPS24P9,1,1
ARID3B,RPS29P3,1,1
ARID3B,RPTOR,1,1
ARID3B,SHANK2,1,1
ARID3B,SIGLEC30P,1,1
ARID3B,SLC35F3-AS1,1,1
ARID3B,SLC4A8,1,1
ARID3B,SPEF2,1,1
ARID3B,SSR2,1,1
ARID3B,STMND1,1,1
ARID3B,STX12,1,1
ARID3B,TC2N,1,1
ARID3B,TCEAL3,1,1
ARID3B,TENM2,1,1
ARID3B,TGFB2,1,1
ARID3B,TGFB2-AS1,1,1
ARID3B,TMEM38BP1,1,1
ARID3B,TNNT3,1,1
ARID3B,TNRC6A,1,1
ARID3B,TRA2A,1,1
ARID3B,TRAPPC9,1,1
ARID3B,TRAV4,1,1
ARID3B,TRGJ1,1,1
ARID3B,TRIB1AL,1,1
ARID3B,TSIX,1,1
ARID3B,TTLL7-IT1,1,1
ARID3B,UBE2D3P2,1,1
ARID3B,UNC5B-AS1,1,1
ARID3B,USP48,1,1
ARID3B,VN2R10P,1,1
ARID3B,ZC3H7A,1,1
ARID3B,ZKSCAN8P2,1,1
ARID3B,ZMYND19P1,1,1
ARID3B,ZNF410,1,1
ARID3B,ZNF84,1,1
ARID5B,AAAS,1,1
ARID5B,AAMDC,1,1
ARID5B,ABCF2,1,1
ARID5B,ACAD9,1,1
ARID5B,ACAP1,1,1
ARID5B,ACTN1,1,1
ARID5B,ACTR1A,1,1
ARID5B,ACTR1B,1,1
ARID5B,ADAM10,1,1
ARID5B,ADAMTS17,1,1
ARID5B,ADAR,1,1
ARID5B,ADAT3,1,1
ARID5B,ADPRHL1,1,1
ARID5B,AHCTF1,1,1
ARID5B,AHCYL2,1,1
ARID5B,AHI1,1,1
ARID5B,AKAP13,1,1
ARID5B,AKAP3,1,1
ARID5B,ALDH1A2,1,1
ARID5B,ALG14,1,1
ARID5B,ALKBH7,1,1
ARID5B,AMBRA1,1,1
ARID5B,ANKMY2,1,1
ARID5B,ANKRD24,1,1
ARID5B,ANKRD26,1,1
ARID5B,ANKRD28,1,1
ARID5B,AP2B1,1,1
ARID5B,AP2S1,1,1
ARID5B,AP4B1-AS1,1,1
ARID5B,AP5M1,1,1
ARID5B,APBB1,1,1
ARID5B,APH1A,1,1
ARID5B,APOLD1,1,1
ARID5B,ARFGAP2,1,1
ARID5B,ARHGAP1,1,1
ARID5B,ARHGAP15,1,1
ARID5B,ARHGAP4,1,1
ARID5B,ARHGAP45,1,1
ARID5B,ARHGEF7,1,1
ARID5B,ARL2,1,1
ARID5B,ARL2-SNX15,1,1
ARID5B,ARNT,1,1
ARID5B,ARPC4,1,1
ARID5B,ARPC4-TTLL3,1,1
ARID5B,ARRDC2,1,1
ARID5B,ARRDC4,1,1
ARID5B,ARSG,1,1
ARID5B,ARV1,1,1
ARID5B,ASPSCR1,1,1
ARID5B,ASTE1,1,1
ARID5B,ASXL1,1,1
ARID5B,ATAD3A,1,1
ARID5B,ATAD5,1,1
ARID5B,ATF5,1,1
ARID5B,ATG101,1,1
ARID5B,ATG13,1,1
ARID5B,ATP11A,1,1
ARID5B,ATP2C1,1,1
ARID5B,ATP5F1D,1,1
ARID5B,ATP5MC1,1,1
ARID5B,ATP5MJ,1,1
ARID5B,ATP6V1D,1,1
ARID5B,ATPAF2,1,1
ARID5B,ATXN2,1,1
ARID5B,ATXN2-AS,1,1
ARID5B,ATXN2L,1,1
ARID5B,B3GALNT2,1,1
ARID5B,B3GAT1,1,1
ARID5B,B4GALT1,1,1
ARID5B,BAG3,1,1
ARID5B,BBIP1,1,1
ARID5B,BBS1,1,1
ARID5B,BBS4,1,1
ARID5B,BCAR3-AS1,1,1
ARID5B,BCKDHA,1,1
ARID5B,BCL9,1,1
ARID5B,BECN1,1,1
ARID5B,BOD1,1,1
ARID5B,BORCS7,1,1
ARID5B,BORCS7-ASMT,1,1
ARID5B,BRD10,1,1
ARID5B,BRD3OS,1,1
ARID5B,BTBD7,1,1
ARID5B,BTD,1,1
ARID5B,BUB3,1,1
ARID5B,BZW2,1,1
ARID5B,C10orf143,1,1
ARID5B,C11orf58,1,1
ARID5B,C11orf98,1,1
ARID5B,C16orf46,1,1
ARID5B,C16orf46-DT,1,1
ARID5B,C19orf38,1,1
ARID5B,C19orf44,1,1
ARID5B,C19orf47,1,1
ARID5B,C2orf92,1,1
ARID5B,C6orf89,1,1
ARID5B,C9orf72,1,1
ARID5B,CABIN1,1,1
ARID5B,CACNA2D4,1,1
ARID5B,CACNB3,1,1
ARID5B,CALCOCO1,1,1
ARID5B,CALM1,1,1
ARID5B,CALM2,1,1
ARID5B,CALR3,1,1
ARID5B,CAMK1D,1,1
ARID5B,CAPN15,1,1
ARID5B,CARF,1,1
ARID5B,CASC11,1,1
ARID5B,CASC15,1,1
ARID5B,CBR4,1,1
ARID5B,CBR4-DT,1,1
ARID5B,CCDC106,1,1
ARID5B,CCDC12,1,1
ARID5B,CCDC148,1,1
ARID5B,CCDC15,1,1
ARID5B,CCDC171,1,1
ARID5B,CCDC174,1,1
ARID5B,CCDC18-AS1,1,1
ARID5B,CCDC28B,1,1
ARID5B,CCDC66,1,1
ARID5B,CCDC69,1,1
ARID5B,CCDC88C,1,1
ARID5B,CCT8,1,1
ARID5B,CD1C,1,1
ARID5B,CD226,1,1
ARID5B,CD2AP,1,1
ARID5B,CD2AP-DT,1,1
ARID5B,CDC16,1,1
ARID5B,CDC25B,1,1
ARID5B,CDC42SE2,1,1
ARID5B,CDC6,1,1
ARID5B,CDCA2,1,1
ARID5B,CDCA3,1,1
ARID5B,CDK5RAP1,1,1
ARID5B,CDK6,1,1
ARID5B,CDKAL1,1,1
ARID5B,CDKN2D,1,1
ARID5B,CDYL,1,1
ARID5B,CELF2,1,1
ARID5B,CENPE,1,1
ARID5B,CEP104,1,1
ARID5B,CEP131,1,1
ARID5B,CEP19,1,1
ARID5B,CEP192,1,1
ARID5B,CEP192-DT,1,1
ARID5B,CEP89,1,1
ARID5B,CERS5,1,1
ARID5B,CFDP1,1,1
ARID5B,CFTR,1,1
ARID5B,CHASERR,1,1
ARID5B,CHCHD3,1,1
ARID5B,CHERP,1,1
ARID5B,CHMP4B,1,1
ARID5B,CHMP7,1,1
ARID5B,CLIC4,1,1
ARID5B,CLSTN3,1,1
ARID5B,CLTC,1,1
ARID5B,CLUH,1,1
ARID5B,CNEP1R1,1,1
ARID5B,CNIH1,1,1
ARID5B,CNPPD1,1,1
ARID5B,CNPY3,1,1
ARID5B,COA1,1,1
ARID5B,COA4,1,1
ARID5B,COG2,1,1
ARID5B,COPS4,1,1
ARID5B,COPS5,1,1
ARID5B,COX5B,1,1
ARID5B,COX7A2,1,1
ARID5B,COX7A2L,1,1
ARID5B,CPAP,1,1
ARID5B,CRBN,1,1
ARID5B,CRK,1,1
ARID5B,CRPPA-AS1,1,1
ARID5B,CSE1L,1,1
ARID5B,CSE1L-DT,1,1
ARID5B,CSKMT,1,1
ARID5B,CSNK2B,1,1
ARID5B,CSPP1,1,1
ARID5B,CSTF2T,1,1
ARID5B,CSTPP1,1,1
ARID5B,CTDP1,1,1
ARID5B,CTNNB1,1,1
ARID5B,CTSG,1,1
ARID5B,CTU1,1,1
ARID5B,CXCR3,1,1
ARID5B,DAGLA,1,1
ARID5B,DBF4,1,1
ARID5B,DBF4B,1,1
ARID5B,DCAKD,1,1
ARID5B,DDB1,1,1
ARID5B,DDIT3,1,1
ARID5B,DDX23,1,1
ARID5B,DDX4,1,1
ARID5B,DENND1B,1,1
ARID5B,DFFA,1,1
ARID5B,DFFB,1,1
ARID5B,DGKA,1,1
ARID5B,DGLUCY,1,1
ARID5B,DHDDS,1,1
ARID5B,DHRS4-AS1,1,1
ARID5B,DHRS4L2,1,1
ARID5B,DHX38,1,1
ARID5B,DIABLO,1,1
ARID5B,DIAPH3,1,1
ARID5B,DIPK1A,1,1
ARID5B,DLC1,1,1
ARID5B,DLGAP1-AS1,1,1
ARID5B,DMWD,1,1
ARID5B,DNAJB4,1,1
ARID5B,DNM2,1,1
ARID5B,DOCK9-DT,1,1
ARID5B,DPH1,1,1
ARID5B,DPP9,1,1
ARID5B,DR1,1,1
ARID5B,DRC3,1,1
ARID5B,DRG2,1,1
ARID5B,DTL,1,1
ARID5B,DTX1,1,1
ARID5B,DZANK1,1,1
ARID5B,E2F7,1,1
ARID5B,ECD,1,1
ARID5B,EEF1A1P24,1,1
ARID5B,EEF1AKMT3,1,1
ARID5B,EEF1D,1,1
ARID5B,EFCAB14,1,1
ARID5B,EGR3,1,1
ARID5B,EIF2A,1,1
ARID5B,EIF2B2,1,1
ARID5B,EIF2S1,1,1
ARID5B,EIF4A2,1,1
ARID5B,EIF4G3,1,1
ARID5B,ELMOD3,1,1
ARID5B,ELOC,1,1
ARID5B,ENSG00000229261,1,1
ARID5B,ENSG00000232995,1,1
ARID5B,ENSG00000235281,1,1
ARID5B,ENSG00000235978,1,1
ARID5B,ENSG00000236656,1,1
ARID5B,ENSG00000247193,1,1
ARID5B,ENSG00000252188,1,1
ARID5B,ENSG00000266088,1,1
ARID5B,ENSG00000277301,1,1
ARID5B,EPCIP-AS1,1,1
ARID5B,EPM2AIP1,1,1
ARID5B,EPN2-AS1,1,1
ARID5B,ERP44,1,1
ARID5B,ERV3-1,1,1
ARID5B,ERVK13-1,1,1
ARID5B,ERVK3-1,1,1
ARID5B,ESCO2,1,1
ARID5B,ETS1-AS1,1,1
ARID5B,EXOC5,1,1
ARID5B,EXOSC5,1,1
ARID5B,EXOSC9,1,1
ARID5B,FAAP24,1,1
ARID5B,FAHD1,1,1
ARID5B,FAM149B1,1,1
ARID5B,FAM162A,1,1
ARID5B,FAM168B,1,1
ARID5B,FAM21FP,1,1
ARID5B,FAR1,1,1
ARID5B,FAR1-IT1,1,1
ARID5B,FAT1,1,1
ARID5B,FBXL18,1,1
ARID5B,FBXL19,1,1
ARID5B,FBXL9P,1,1
ARID5B,FBXO15,1,1
ARID5B,FBXO31,1,1
ARID5B,FBXO45,1,1
ARID5B,FBXW11,1,1
ARID5B,FDPS,1,1
ARID5B,FDX2,1,1
ARID5B,FERRY3,1,1
ARID5B,FIS1,1,1
ARID5B,FLAD1,1,1
ARID5B,FNTB,1,1
ARID5B,FOS,1,1
ARID5B,FOXN3,1,1
ARID5B,FRG1,1,1
ARID5B,FRG1-DT,1,1
ARID5B,FTO,1,1
ARID5B,FUBP1,1,1
ARID5B,FXYD2,1,1
ARID5B,FZR1,1,1
ARID5B,GALNT6,1,1
ARID5B,GARNL3,1,1
ARID5B,GATAD2A,1,1
ARID5B,GATAD2B,1,1
ARID5B,GATB,1,1
ARID5B,GBA1,1,1
ARID5B,GCDH,1,1
ARID5B,GDAP1,1,1
ARID5B,GET1,1,1
ARID5B,GFI1B,1,1
ARID5B,GFM1,1,1
ARID5B,GID4,1,1
ARID5B,GINS1,1,1
ARID5B,GIPC2,1,1
ARID5B,GM2A,1,1
ARID5B,GMCL1,1,1
ARID5B,GNA15-DT,1,1
ARID5B,GNB2,1,1
ARID5B,GOLM2,1,1
ARID5B,GOLT1B,1,1
ARID5B,GORAB-AS1,1,1
ARID5B,GOT2,1,1
ARID5B,GPANK1,1,1
ARID5B,GPBP1,1,1
ARID5B,GPHN,1,1
ARID5B,GPR160,1,1
ARID5B,GPSM2,1,1
ARID5B,GRAP2,1,1
ARID5B,GSPT1,1,1
ARID5B,GTF3C5,1,1
ARID5B,GTPBP3,1,1
ARID5B,GTPBP8,1,1
ARID5B,GUSB,1,1
ARID5B,GVQW3,1,1
ARID5B,H2AC6,1,1
ARID5B,H2BC4,1,1
ARID5B,H4C13,1,1
ARID5B,HACL1,1,1
ARID5B,HADH,1,1
ARID5B,HAGH,1,1
ARID5B,HARBI1,1,1
ARID5B,HBS1L,1,1
ARID5B,HDAC7,1,1
ARID5B,HDGF,1,1
ARID5B,HDLBP,1,1
ARID5B,HEG1,1,1
ARID5B,HHIP,1,1
ARID5B,HIBCH,1,1
ARID5B,HIGD1AP5,1,1
ARID5B,HIGD2B,1,1
ARID5B,HIKESHI,1,1
ARID5B,HLTF,1,1
ARID5B,HMGN2P34,1,1
ARID5B,HNRNPA1P49,1,1
ARID5B,HNRNPR,1,1
ARID5B,HNRNPUL2,1,1
ARID5B,HNRNPUL2-BSCL2,1,1
ARID5B,HSDL2,1,1
ARID5B,HTT,1,1
ARID5B,HUS1,1,1
ARID5B,IARS1,1,1
ARID5B,IARS2,1,1
ARID5B,ICAM2,1,1
ARID5B,IDH1,1,1
ARID5B,IER2,1,1
ARID5B,IFT20,1,1
ARID5B,IFT56,1,1
ARID5B,IGF1R,1,1
ARID5B,IGHV3-64,1,1
ARID5B,IGLL1,1,1
ARID5B,IL9R,1,1
ARID5B,ILF3,1,1
ARID5B,ILF3-DT,1,1
ARID5B,IMPDH2,1,1
ARID5B,INCENP,1,1
ARID5B,INKA1,1,1
ARID5B,INO80,1,1
ARID5B,INO80C,1,1
ARID5B,INTS1,1,1
ARID5B,INTS3,1,1
ARID5B,INTS4,1,1
ARID5B,INTS7,1,1
ARID5B,INVS,1,1
ARID5B,IPO9,1,1
ARID5B,IPO9-AS1,1,1
ARID5B,IQGAP2,1,1
ARID5B,IRAIN,1,1
ARID5B,IRF2,1,1
ARID5B,IRF2-DT,1,1
ARID5B,IRF2BP2,1,1
ARID5B,IRX5,1,1
ARID5B,ISCU,1,1
ARID5B,ISY1,1,1
ARID5B,ISY1-RAB43,1,1
ARID5B,ITGA4,1,1
ARID5B,ITGA5,1,1
ARID5B,ITGB2,1,1
ARID5B,ITK,1,1
ARID5B,ITPKB-IT1,1,1
ARID5B,ITPRIP,1,1
ARID5B,IVNS1ABP,1,1
ARID5B,JADE1,1,1
